hs_code,product_description,classification,parent_code,hierarchy_level,is_basic_level,chapter,product_category,source
"070955","Vegetables; matsutake mushrooms (Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum), fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070956","Vegetables; truffles (Tuber spp.), fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070959","Vegetables; truffles and mushrooms n.e.c. in heading 0709, fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070960","Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070970","Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070991","Vegetables; globe artichokes, fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070992","Vegetables; olives, fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070993","Vegetables; pumpkins, squash and gourds (Cucurbita spp.), fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"070999","Vegetables; edible, n.e.c. in chapter 07, fresh or chilled","H6","0709",6,1,"07","Vegetable Products","excel_import"
"000710","Vegetables (uncooked or cooked by steaming or boiling in water); frozen","H6","07",4,0,"00","General","excel_import"
"071010","Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071021","Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071022","Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071029","Vegetables, leguminous; (other than peas or beans), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071030","Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071040","Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071080","Vegetables; uncooked or cooked by steaming or boiling in water, n.e.c. in heading no. 0710, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"071090","Vegetable mixtures; uncooked or cooked by steaming or boiling in water, frozen","H6","0710",6,1,"07","Vegetable Products","excel_import"
"000711","Vegetables provisionally preserved, but unsuitable in that state for immediate consumption","H6","07",4,0,"00","General","excel_import"
"071120","Vegetables; olives, provisionally preserved but unsuitable in that state for immediate consumption","H6","0711",6,1,"07","Vegetable Products","excel_import"
"071140","Vegetables; cucumbers and gherkins, provisionally preserved but unsuitable in that state for immediate consumption","H6","0711",6,1,"07","Vegetable Products","excel_import"
"071151","Vegetables; mushrooms of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption","H6","0711",6,1,"07","Vegetable Products","excel_import"
"071159","Vegetables; mushrooms other than of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption","H6","0711",6,1,"07","Vegetable Products","excel_import"
"071190","Vegetables and mixed vegetables; n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption","H6","0711",6,1,"07","Vegetable Products","excel_import"
"000712","Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared","H6","07",4,0,"00","General","excel_import"
"071220","Vegetables; onions, whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071231","Vegetables; mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071232","Vegetables; wood ears (Auricularia spp), whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071233","Vegetables; jelly fungi (Tremella spp)), whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071234","Vegetables; shiitake mushrooms (Lentinus edodes), whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071239","Vegetables; mushrooms and truffles n.e.c. in item 0712.3, whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"071290","Vegetables; mixtures of vegetables n.e.c. in heading no. 0712, whole, cut, sliced, broken or in powder but not further prepared, dried","H6","0712",6,1,"07","Vegetable Products","excel_import"
"000713","Vegetables, leguminous; shelled, whether or not skinned or split, dried","H6","07",4,0,"00","General","excel_import"
"071310","Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071320","Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071331","Vegetables, leguminous; beans of the species vigna mungo (l.) hepper or vigna radiata (l.) wilczek, shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071332","Vegetables, leguminous; small red (adzuki) beans (phaseolus or vigna angularis), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071333","Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071334","Vegetables, leguminous; bambara beans (Vigna subterranea or Voandzeia subterranea), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071335","Vegetables, leguminous; cow peas (Vigna unguiculata), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071339","Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071340","Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071350","Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina, vicia faba var. minor), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071360","Vegetables, leguminous; pigeon peas (Cajanus cajan), shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"071390","Vegetables, leguminous; n.e.c. in heading no. 0713, shelled, whether or not skinned or split, dried","H6","0713",6,1,"07","Vegetable Products","excel_import"
"000714","Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content; fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith","H6","07",4,0,"00","General","excel_import"
"071410","Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets","H6","0714",6,1,"07","Vegetable Products","excel_import"
"071420","Vegetable roots and tubers; sweet potatoes, with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets","H6","0714",6,1,"07","Vegetable Products","excel_import"
"071430","Vegetable roots and tubers; yams (Dioscorea spp.) with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets","H6","0714",6,1,"07","Vegetable Products","excel_import"
"071440","Vegetable roots and tubers; taro (Colocasia spp.) with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets","H6","0714",6,1,"07","Vegetable Products","excel_import"
"071450","Vegetable roots and tubers; yautia (Xanthosoma spp.) with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets","H6","0714",6,1,"07","Vegetable Products","excel_import"
"071490","Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc, sweet potatoes, yams, taro or yautia), high starch or inulin content, fresh, chilled, frozen, dried, sliced or not, or in pellet form; sago pith","H6","0714",6,1,"07","Vegetable Products","excel_import"
"000008","Fruit and nuts, edible; peel of citrus fruit or melons","H6","TOTAL",2,0,"00","General","excel_import"
"000801","Nuts, edible; coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled","H6","08",4,0,"00","General","excel_import"
"080111","Nuts, edible; coconuts, desiccated","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080112","Nuts, edible; coconuts, in the inner shell (endocarp)","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080119","Nuts, edible; coconuts, fresh or dried, other than desiccated or in the inner shell (endocarp)","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080121","Nuts, edible; brazil nuts, fresh or dried, in shell","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080122","Nuts, edible; brazil nuts, fresh or dried, shelled","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080131","Nuts, edible; cashew nuts, fresh or dried, in shell","H6","0801",6,1,"08","Vegetable Products","excel_import"
"080132","Nuts, edible; cashew nuts, fresh or dried, shelled","H6","0801",6,1,"08","Vegetable Products","excel_import"
"000802","Nuts (excluding coconuts, Brazils and cashew nuts); fresh or dried, whether or not shelled or peeled","H6","08",4,0,"00","General","excel_import"
"080211","Nuts, edible; almonds, fresh or dried, in shell","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080212","Nuts, edible; almonds, fresh or dried, shelled","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080221","Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, in shell","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080222","Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080231","Nuts, edible; walnuts, fresh or dried, in shell","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080232","Nuts, edible; walnuts, fresh or dried, shelled","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080241","Nuts, edible; chestnuts (Castanea spp.), fresh or dried, in shell","H6","0802",6,1,"08","Vegetable Products","excel_import"
"080242","Nuts, edible; chestnuts (Castanea spp.), fresh or dried, shelled","H6","0802",6,1,"08","Vegetable Products","excel_import"
